ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,default payment next month
04313402-faec,260000,2,2,1,0,0,0,0,0,0,0
b14b78b2-ef15,60000,2,2,1,0,0,0,0,0,0,0
e1021dc5-b955,360000,2,3,1,1,-2,-2,-2,-2,-2,0
5a260310-082d,180000,2,2,1,0,0,0,0,0,0,0
c53da11a-c665,80000,2,2,2,2,0,0,0,0,0,1
dd4dec53-ea65,70000,2,2,1,0,0,0,0,0,0,0
bee76f53-403f,360000,2,1,1,-1,-1,-1,-1,-1,-1,0
566875d8-2068,300000,2,3,2,-2,-2,-2,-2,-1,-1,0
422a0bc7-ff2e,100000,2,3,1,0,0,0,2,0,0,0
b5329107-058a,100000,2,1,2,0,0,0,0,0,0,0
09733829-f8c7,120000,2,3,1,-2,-1,-1,-1,-1,-2,0
df58f05e-070c,200000,2,2,1,-2,-1,2,-1,0,0,1
efab07b7-afb5,180000,2,1,1,-2,-2,-2,-2,-1,-1,0
db46f0c8-f2d2,60000,2,2,2,0,-1,-1,0,0,0,0
134f3d8a-d1b0,10000,2,2,1,0,0,0,0,0,0,0
16a15926-4939,230000,2,4,1,-2,-1,-1,-1,-2,-2,0
367550e0-75eb,50000,2,2,2,1,2,2,2,2,2,0
72fb80d8-ce6b,350000,2,2,2,-2,-2,-2,-2,-2,-2,0
49cdacff-3956,200000,2,3,1,-2,-2,-2,-2,-2,-2,1
ac185e28-5946,150000,2,3,2,-2,-2,-2,-2,-2,-2,0
5210756d-df1e,180000,2,2,1,2,2,2,2,2,2,1
29dbb87a-b028,70000,2,2,2,-1,0,0,0,0,0,1
35b33ef7-323e,110000,2,2,1,-1,-1,-1,-1,-1,-1,0
b51ed3c3-a431,240000,2,1,2,0,0,-1,0,0,-1,0
2676a9ef-1294,210000,2,2,1,0,0,0,0,0,0,0
192f0ebd-511b,300000,2,3,2,1,-1,0,0,-2,-2,0
3e90b6ac-1e38,170000,2,1,2,1,-1,0,0,0,0,0
21072c77-d4b7,420000,2,2,1,0,0,0,0,-1,-1,0
05e0c26d-3aa0,230000,2,4,2,0,0,0,-1,-1,-1,0
16f92508-0caa,50000,2,3,1,0,0,0,0,0,0,0
e8fe0455-06e3,80000,2,2,2,0,0,0,0,0,0,0
a77bcd64-1905,200000,2,1,1,-1,-1,-1,-1,-1,-1,0
5b0eeeff-df34,80000,2,3,1,0,0,0,0,0,0,0
3190c2c9-3ca8,290000,2,2,1,0,0,0,0,0,0,0
e874b149-4f52,50000,2,2,1,-1,-1,2,-1,-1,2,0
8fb3896b-d9b9,450000,2,2,1,-1,-1,-1,-1,-1,-1,0
debc90e3-e217,50000,2,3,1,0,0,2,2,-2,-2,0
8c9e50ce-b9f3,280000,2,2,3,0,0,0,0,0,0,0
b4c877de-e70a,20000,2,3,1,0,0,0,0,0,0,0
3d2ba8c4-62f9,310000,2,3,1,-2,-2,-2,-2,-2,-2,0
7ca927a8-8853,250000,2,1,2,0,0,0,0,0,0,0
58e3ae23-3304,180000,2,2,1,2,2,2,2,2,0,1
166ef105-89c2,30000,2,3,1,0,0,2,2,2,2,0
45a18504-4cd1,250000,2,2,2,0,0,0,0,0,0,0
7a4b9cd8-3002,170000,2,1,2,0,0,0,0,0,-1,0
2d2191df-cd73,100000,2,2,1,-2,-2,-2,-2,-2,-2,0
3c1b4d20-72ad,430000,2,2,1,-1,-1,-1,-1,0,-1,0
5e53dd19-fd84,170000,2,2,2,0,0,0,0,0,0,0
898d3cb9-cf2d,210000,2,2,2,-1,-1,2,0,-1,-1,0
472e417b-2428,280000,2,2,2,-2,-2,-2,-2,-2,-2,0
59d5e177-706c,160000,2,3,2,-2,-2,-2,-2,-2,-2,0
6e1baaea-b629,210000,2,1,1,-2,-2,-2,-2,-2,-2,0
7defcf24-a812,200000,2,1,1,-1,-1,-1,-1,-1,-1,0
d86a4ffe-8cb2,400000,2,1,2,-1,-1,0,0,0,0,0
a7a83cbc-2da3,80000,2,3,2,1,-2,-2,-2,-2,-2,0
0249bbd1-2993,80000,2,2,1,1,2,2,2,2,2,1
3dcc1610-350d,30000,2,2,1,-1,-1,2,-1,0,0,0
afff4cae-7051,20000,2,3,1,1,2,2,2,2,0,1
d32bf9c2-2bca,300000,2,1,1,-2,-2,-1,0,0,0,0
0be8957b-cb0a,80000,2,2,2,0,0,0,0,0,0,0
89a3f91f-2ba5,100000,2,3,1,-2,-1,2,2,-2,-1,0
3df9a6b8-71af,100000,2,1,1,2,2,2,2,2,2,1
0ba75a38-9af4,50000,2,2,1,0,0,0,0,0,0,0
c3fb0b6c-1dbb,130000,2,2,2,0,0,0,0,0,0,0
8d0c3175-ceb8,210000,2,2,1,0,0,0,0,0,0,0
3445e729-28bf,260000,2,4,2,0,0,0,0,0,0,0
24fc6276-b7b1,50000,2,2,1,0,0,0,0,0,0,0
3a7c9720-bc4b,460000,2,2,2,0,0,-1,-1,-1,-1,0
8d66b9f8-2bf3,150000,2,3,1,0,0,0,0,0,0,0
0def01e7-5e9c,80000,2,3,1,0,0,2,0,0,0,0
c3e62fc1-6564,80000,2,2,1,0,0,0,0,-2,-2,0
bce21af2-1be2,100000,2,3,1,1,-2,-2,-2,-1,-1,0
c9810b60-9ac0,60000,2,2,1,0,0,0,-1,-1,-1,1
32e8bbcb-cbcd,390000,2,1,1,0,0,0,0,0,0,0
9279f762-22d3,210000,2,1,1,0,0,-1,-1,0,0,0
f547078a-d81c,50000,2,3,1,0,0,2,0,0,0,0
3bcbeb31-0bad,50000,2,2,2,0,0,0,0,2,2,0
bcec8f43-a9f2,160000,2,2,1,0,0,0,0,0,0,0
cf371c90-dfa1,220000,2,2,1,-2,-2,-2,-2,-2,-2,0
98e415d1-1e12,80000,2,3,1,0,0,0,0,0,0,0
9ff0ae6f-aeb5,60000,2,3,1,1,2,0,0,2,0,0
7f2ccf0c-59e4,200000,2,1,1,-2,-2,-2,-2,-2,-2,0
72cfea7c-7a5b,320000,2,1,2,-2,-2,-2,-2,-2,-2,0
ede07eec-05dd,160000,2,1,1,1,-2,-2,-2,-2,-2,0
1bb016a0-50da,20000,2,2,1,0,0,0,0,-1,-1,0
687949bd-5276,80000,2,1,2,-1,-1,2,-1,-1,-1,1
fa413d2b-b4fc,210000,2,2,2,-1,0,0,0,0,0,0
a0f1fd58-3fae,50000,2,1,2,0,0,0,0,0,0,1
4b8e0221-67ca,500000,2,1,2,0,0,2,0,0,0,0
5d16f63c-96ca,120000,2,2,2,1,-2,-2,-2,-2,-2,0
225aab3c-9dfa,20000,2,2,2,1,2,0,0,0,0,0
97c45236-6c77,250000,2,1,2,0,0,0,0,0,0,0
07cb49e2-bb06,80000,2,3,1,-1,-1,-1,-1,-1,-1,0
c3327975-8815,240000,2,2,2,-2,-2,-2,-2,-2,-2,0
67376037-2c77,150000,2,2,2,0,0,0,0,0,0,0
e4c6fa43-51bd,340000,2,2,2,0,-1,-1,-1,0,0,0
61557836-f20b,80000,2,1,1,0,0,0,0,0,-1,0
d1961685-0267,130000,2,3,2,0,0,-1,-1,-1,-1,0
3a74e271-55e4,100000,2,2,2,0,0,0,0,0,0,0
c0752874-922d,230000,2,1,2,0,0,-1,-1,0,0,0
f4a2f133-72f4,160000,2,1,2,1,-2,-2,-2,-2,-2,0
5ada9f36-99d0,220000,2,2,2,2,0,0,0,0,0,0
6645fc78-aa9c,80000,2,1,2,0,0,0,0,0,2,1
b557f3c2-ebec,130000,2,2,2,-2,-2,-2,-2,-2,-2,0
e87e2825-9138,80000,2,1,2,0,0,0,0,0,0,0
bb1da141-0617,210000,2,1,2,0,0,0,0,0,0,0
32c68819-6489,220000,2,1,2,0,0,0,0,0,0,0
bf76a8f1-226f,170000,2,2,2,0,0,0,2,0,0,1
bb576552-5138,50000,2,1,2,1,2,2,2,2,2,0
fcacf7da-9fb4,80000,2,2,2,-2,-2,-2,-2,-2,-2,0
ded3bec9-ca9e,300000,2,1,2,0,0,0,0,0,0,0
e12e2732-7738,140000,2,2,1,1,-1,0,0,0,0,0
5fc300e6-44bb,290000,2,2,2,0,0,0,0,0,0,0
dae6d1c1-971f,40000,2,3,1,1,2,2,0,0,0,1
3042c428-0f69,50000,2,2,1,0,0,0,0,0,0,0
0ed5546d-222c,260000,2,2,1,-2,-2,-2,-2,-2,-2,0
653c138b-5372,80000,2,3,1,-1,0,0,0,0,-1,0
22a01afc-e1c5,280000,2,1,1,-1,-1,-2,-2,-2,-2,0
658388b7-fe45,270000,2,1,1,-2,-2,-2,-2,-2,-2,0
fa508b65-2eb2,80000,2,3,1,0,-1,-1,-1,-1,-1,0
ad54dbc5-672b,120000,2,2,1,0,0,0,0,0,0,0
fdd628fb-10a1,300000,2,1,1,0,0,0,0,0,0,0
e63ad739-8ea5,120000,2,2,2,2,2,2,0,0,0,0
011aa5d5-3cd2,80000,2,2,3,0,0,0,0,0,0,0
5ed62c86-2789,50000,2,2,1,0,0,0,0,0,0,0
615e525b-bbbd,100000,2,2,1,0,0,0,0,0,0,0
1a1bf535-cfd8,180000,2,2,1,-2,-2,-2,-2,-2,-2,0
e77787fb-661f,160000,2,2,1,0,0,0,0,0,0,0
1d10738d-4ab1,350000,2,2,1,-2,-2,-2,-2,-2,-2,0
dd7ca810-6c5a,50000,2,3,1,0,0,-2,-2,-2,-2,0
599e9036-36a7,320000,2,2,2,-2,-2,-2,-2,-2,-2,0
1feefb6d-3a92,50000,2,2,1,0,0,0,0,0,2,0
ac1cb50a-17e1,70000,2,2,2,0,0,0,0,0,0,1
5ac69260-93ab,20000,2,3,1,-1,-1,-1,-1,-1,-1,0
8141f54e-b4ab,100000,2,3,1,0,0,2,0,0,0,0
1700db18-4be3,160000,2,3,1,-2,-2,-2,-2,-1,0,0
324370da-a54d,230000,2,2,1,2,2,2,2,-1,-1,1
d71f5c31-7948,20000,2,2,1,-2,-2,-2,-2,-2,-2,1
44d1e497-ccb9,180000,2,2,1,1,2,0,0,0,0,0
83412bb0-e4a8,180000,2,1,2,1,-2,-2,-2,-2,-2,0
d827d69a-55fd,20000,2,2,1,0,0,0,-1,0,-1,0
db218194-f9b0,240000,2,1,1,-2,-2,-2,-2,-2,-2,1
e0238b68-0fdd,360000,2,3,1,-2,-2,-2,-2,-2,-2,0
68bac1f2-3051,260000,2,2,1,-1,-1,-1,-1,-1,0,0
1d8ae741-5b1a,500000,2,2,1,-2,-2,-2,-2,-2,-2,0
95cdeaa9-13a9,200000,2,2,1,-2,-2,-1,-1,-1,2,0
8287e92e-69e8,230000,2,3,2,0,0,-1,-1,-2,-2,0
cb357b4e-2b39,200000,2,2,2,0,0,0,2,0,0,0
7ba435e8-7836,70000,2,3,1,0,0,0,0,0,0,0
db187fdc-a379,160000,2,3,1,1,-1,-1,-1,-1,-1,0
1f2cc7b8-471c,100000,2,2,1,0,0,0,0,0,0,0
3a36de9a-61dc,20000,2,2,1,1,-1,-1,-2,-2,-2,1
28a1b60c-e80f,110000,2,3,1,0,0,0,0,0,0,0
009114b1-af4d,100000,2,2,2,-1,-1,-1,-1,-1,0,1
a07308f6-fb0a,240000,2,2,1,0,0,0,0,0,0,0
16ee3668-0b5b,170000,2,1,1,1,-2,-2,-2,-2,-1,0
6da793c1-ade9,110000,2,1,2,2,2,2,2,2,2,1
fcc0d5d3-acda,50000,2,2,2,-1,-1,-1,-1,-1,-1,0
2d01e4a3-c688,390000,2,2,2,0,0,-2,-2,-2,-2,0
0aec6778-19e2,40000,2,3,1,0,0,0,0,0,0,0
e5f7a2ac-7c7f,160000,2,3,1,-2,-2,-2,-2,-2,-2,0
cc4b31f4-6edb,20000,2,3,1,1,2,3,2,0,0,0
79a0b6cb-a0cf,180000,2,2,2,1,-2,-2,-2,-2,-1,0
29d2cae0-5e7b,50000,2,2,1,1,2,2,2,0,0,1
883090df-07a9,110000,2,2,1,0,0,0,0,0,0,0
58b6a6c5-4ff5,20000,2,3,2,0,0,0,2,0,0,1
10d31d75-b99d,40000,2,3,1,0,0,2,0,0,2,0
0ab45e53-bc8c,50000,2,3,1,2,0,0,0,0,0,1
c610bed3-eee4,200000,2,1,2,-1,-1,-1,-1,0,0,0
653daa4b-dc92,90000,2,2,1,0,0,0,0,-2,-2,0
090e3c10-7b86,300000,2,1,2,-2,-2,-2,-2,-2,-2,0
4e6480ae-05c1,310000,2,2,1,0,0,0,0,0,0,0
cefc4cf2-956c,330000,2,2,1,0,0,0,0,0,0,0
e8609ab4-82f3,210000,2,3,2,-1,-1,-1,-1,-1,-1,0
6353fd55-d66e,260000,2,2,2,-2,-2,-2,-1,0,0,0
8c0754e5-e825,290000,2,1,2,-2,-2,-1,-1,0,0,0
fb69ea17-548e,20000,2,2,1,1,2,2,0,0,0,0
d339f060-93e5,140000,2,2,1,0,0,0,0,0,0,0
c07bdbd3-436d,150000,2,2,1,2,2,2,2,2,2,1
c9778608-6f6e,50000,2,3,3,-1,-1,-1,-1,-1,-1,0
e277d2ba-1203,50000,2,2,1,-1,-1,-1,-1,-1,-1,0
4bb9581f-14a6,270000,2,2,1,-2,-2,-2,-1,0,0,0
1add9030-5023,240000,2,2,1,0,0,0,0,0,0,0
09562f20-acee,150000,2,1,2,0,0,0,0,0,0,0
3e10e9d7-4f7f,260000,2,2,2,0,0,0,0,0,0,0
8874056a-f63f,470000,2,3,1,0,0,0,0,0,0,0
89035df8-6b48,190000,2,1,1,0,0,0,0,0,0,0
be46e643-a1dc,320000,2,1,2,-1,-1,-1,0,-1,-1,0
d9efe712-a0f8,30000,2,2,2,0,0,0,0,0,0,1
23ad375d-1905,150000,2,1,2,-2,-2,-2,-2,-2,-2,0
547c8fad-875a,200000,2,2,2,0,0,2,2,0,0,1
2899caaa-7ad6,150000,2,2,2,0,0,0,0,0,0,0
b06a6a85-66a1,50000,2,3,1,0,0,0,0,0,0,0
4af7dc0b-edf9,50000,2,2,1,0,0,3,2,2,0,0
6beb993b-4e02,280000,2,2,2,0,0,0,-1,-1,-2,0
a7262d42-0042,160000,2,1,1,0,0,0,0,0,0,0
bc4fdeda-2a1a,80000,2,1,2,0,0,0,0,0,0,0
fa8f1af2-34dd,160000,2,2,2,0,0,0,0,0,0,0
6ecd9da7-4558,90000,2,2,1,-1,2,-1,-1,-2,-1,0
fbcfae7b-aa38,360000,2,2,2,0,0,0,0,0,0,0
5a27c260-095f,80000,2,2,1,0,0,0,0,0,0,0
53c27abb-ee83,20000,2,3,1,-1,-1,-1,2,-1,-1,1
c688ae4e-68ef,50000,2,2,1,0,0,0,0,0,0,0
d2af6e61-d4d5,200000,2,1,1,2,2,2,2,2,2,1
1aeeaabc-918a,50000,2,3,1,1,2,3,2,4,3,1
b3583cd6-53de,120000,2,2,1,1,2,2,2,0,0,1
e229f561-a034,60000,2,2,1,2,2,-1,0,0,0,1
826caad7-799f,120000,2,3,2,-1,0,0,0,0,0,0
d765680e-f8aa,80000,2,1,1,1,-2,-1,-1,-1,-1,0
7f0f850d-3ad4,140000,2,2,2,2,0,0,2,2,2,0
8519de04-1bea,300000,2,1,1,-1,-1,-1,-1,-1,0,0
818e4b8a-0666,230000,2,2,1,0,-1,-1,-1,0,0,0
fc4eca4e-3201,310000,2,3,2,1,-1,0,0,0,0,0
9b50b853-a99d,330000,2,1,2,-1,0,0,0,0,0,0
2762e373-1b23,210000,2,1,1,0,0,0,0,0,2,0
81237c85-23b5,120000,2,2,1,0,0,0,0,0,0,0
99e5ed7f-6dcd,170000,2,2,1,0,0,0,0,0,0,0
6f2983d1-20e0,50000,2,2,2,0,0,-1,-1,0,0,0
c8382a05-adae,100000,2,3,1,2,2,0,0,0,2,1
f976b3af-75fb,140000,2,1,2,-1,-1,-1,0,0,-1,0
3bf49798-1012,210000,2,2,2,0,0,0,-2,-2,-2,0
ac008459-8de3,360000,2,1,2,0,0,0,0,0,0,0
e931e727-00d8,50000,2,2,3,0,0,0,0,0,0,0
941726bf-e76c,340000,2,2,2,-2,-2,-2,-2,-2,-2,0
dd6aff09-fc3c,260000,2,1,2,-1,-1,-1,2,-1,-1,1
a65a01dc-27a7,500000,2,3,2,1,2,0,0,0,0,0
06d6c73d-8c57,60000,2,2,1,1,2,2,0,0,0,0
2ce1f866-777a,420000,2,2,1,0,-1,-1,-1,-1,-1,0
07fb41ce-c93f,30000,2,3,1,1,2,0,0,0,0,0
0ffbb627-d655,370000,2,2,1,-2,-2,-2,-2,-2,-2,0
adebaebf-560d,450000,2,1,1,-2,-2,-2,-2,-2,-2,0
6ace9172-eb39,400000,2,1,1,0,-1,-1,-1,0,-1,1
69da8b16-5a96,400000,2,1,2,0,-1,2,-1,0,0,1
8dfa94f7-cefd,640000,2,2,2,0,0,0,0,0,0,0
7fae5d7d-825d,210000,2,2,1,-1,-1,-1,0,0,-1,0
701dc92f-9e91,30000,2,3,2,0,0,0,0,0,0,0
673a254c-0631,100000,2,1,1,-2,-2,-2,-2,-2,-2,0
7351583f-8bc6,250000,2,1,1,-1,2,-1,-1,-1,-2,0
14bc663d-32f9,190000,2,1,2,0,0,0,0,0,0,0
07c1e757-d8e9,20000,2,3,1,0,0,0,0,0,0,0
3983e6d4-4af8,200000,2,1,1,-1,-1,-1,-1,-1,-1,0
f5121d27-3694,80000,2,1,2,1,-2,-1,-1,-1,-2,0
5020ddf3-6d74,120000,2,2,2,0,0,0,0,-1,-1,0
eb708e70-2c0c,50000,2,2,2,0,0,2,0,0,0,0
c7002a92-eb6c,260000,2,4,2,-2,-2,-2,-2,-2,-2,0
d3e44505-b0ee,180000,2,1,2,1,-1,0,0,-1,-1,0
413b8c11-b7e1,130000,2,2,1,-1,-1,-1,-1,-1,-1,1
b37f8389-7471,110000,2,2,1,1,2,2,2,2,0,0
0c6dbdc3-d567,50000,2,2,1,0,0,0,0,0,0,0
557d00df-a9f7,500000,2,1,1,0,0,0,0,0,-1,0
a53a64bd-8cbf,360000,2,1,2,1,-2,-2,-2,-2,-2,0
c1c2f857-289a,10000,2,1,2,2,2,2,0,0,0,0
8c762e97-9e74,320000,2,1,1,-2,-2,-1,0,0,0,0
706563f2-3888,30000,2,3,1,0,-1,-1,-1,0,-1,0
18a414e1-1b7e,80000,2,3,1,-2,-2,-2,-2,-2,-2,0
52322910-ee35,160000,2,2,1,1,2,2,2,0,0,0
4281bf75-d3a8,490000,2,1,2,0,0,-1,-1,-1,-1,0
8f076132-d0f8,220000,2,1,1,1,-2,-2,-2,-2,-2,0
3556ebbd-a118,450000,2,1,1,-1,-1,-2,2,-1,-1,0
4e0ef6f5-8614,370000,2,3,1,-1,-1,0,-1,0,0,0
75fd3a2b-b05b,80000,2,3,1,0,0,2,2,2,0,1
9c13063e-5851,360000,2,1,1,2,2,-2,-2,-2,-2,1
6cb4e722-c443,60000,2,2,1,0,0,0,0,0,0,0
bc6103e7-337c,50000,2,1,1,-1,-1,-1,-1,-1,-1,0
c74b517a-a95f,160000,2,2,1,-1,-1,-1,-2,-2,-2,0
fe5d4f2e-89e7,260000,2,3,1,0,0,0,0,0,0,0
6e4b190a-cb71,220000,2,2,2,-1,-1,-1,-1,-1,0,0
690693cb-f791,60000,2,3,1,2,3,3,3,2,2,1
427c5cb8-571d,130000,2,3,2,0,0,0,0,-2,-2,0
e6ad0526-b5cb,200000,2,2,1,0,-1,-1,-1,0,0,0
44355e93-51d7,110000,2,3,3,2,2,2,2,2,2,1
dd6895f2-95b7,30000,2,3,1,2,-1,-1,2,0,0,1
425d5e4b-c7e5,30000,2,2,1,0,0,0,0,0,0,0
652bc860-9994,100000,2,2,1,-1,-1,-1,-1,-1,0,0
859022c9-3fef,360000,2,2,1,-2,-2,-2,-2,-2,-2,0
cd944abe-cef9,140000,2,2,1,0,0,2,0,0,0,0
f9ee4502-9370,50000,2,3,1,0,0,0,0,0,0,0
7178bd33-69ec,70000,2,3,1,-1,-1,-1,-1,-1,-1,0
c0e13ec1-c217,60000,2,3,2,2,2,0,0,0,0,0
7b65a605-f61d,240000,2,1,1,1,-1,-1,-1,-1,-1,0
3d75754b-c6f4,200000,2,1,2,-2,-2,-2,-2,-2,-2,0
2f92e47d-fba6,100000,2,3,1,0,0,0,0,0,0,0
424d766e-ec64,50000,2,2,1,0,0,0,0,0,0,0
e3707c05-ac1f,100000,2,2,2,0,0,0,0,0,0,0
e590c24e-6c3b,270000,2,4,2,-2,-2,-2,-2,-2,-2,0
8d1e2a36-b81e,50000,2,3,1,0,0,0,0,0,0,0
1cc198be-cda3,300000,2,2,1,-1,-1,-1,-1,-1,-1,0
530f11c3-e36d,50000,2,2,1,0,0,0,0,0,0,1
0901e683-daea,80000,2,3,1,0,-1,-1,-1,-1,-1,0
e1b5681e-42e1,200000,2,1,1,0,0,2,2,0,0,0
da893879-56d0,310000,2,1,1,-2,-2,-2,-2,-2,-2,0
25cf5554-a7c1,80000,2,2,2,0,0,0,0,-1,-1,0
7aeb35d7-62eb,210000,2,1,2,-1,-1,-1,-1,-1,-1,0
75744965-5652,80000,2,1,2,0,0,0,0,0,0,0
374f1af2-1929,500000,2,2,1,0,0,0,0,0,0,0
ece59a00-415a,260000,2,2,1,0,0,-1,0,0,0,0
8a4d3e3e-1085,60000,2,2,1,2,0,0,2,2,2,1
0b62882c-ac41,190000,2,1,1,-1,-1,-1,-1,0,0,0
7260843b-10a7,100000,2,3,1,2,2,2,2,2,2,1
7697c7b7-7b75,350000,2,1,2,1,2,2,2,2,-1,1
92a1ad80-33b8,100000,2,3,1,0,0,0,0,0,0,0
a6a70cf6-dbc7,100000,2,1,2,0,0,0,0,0,0,0
49a2f74f-3158,150000,2,2,1,-1,-1,-1,-1,-1,-1,0
948dc62a-8385,150000,2,2,1,1,2,2,2,2,2,1
4f26eec1-56dc,100000,2,2,2,2,2,2,2,2,2,1
26679f8a-d60a,10000,2,2,1,1,3,2,0,-1,0,1
0b97aaae-969d,200000,2,3,1,-2,-2,-2,-2,-2,-2,0
cb14545c-d052,140000,2,2,1,0,0,0,0,0,0,0
3b3b7cba-8326,50000,2,3,1,0,0,-2,-2,-2,-2,0
6e235717-3c13,160000,2,2,1,-1,-1,-1,-1,-1,-1,0
3c9a2ba0-1b9e,80000,2,3,2,0,0,0,0,0,0,0
ef7c1cf0-7777,240000,2,1,2,0,0,0,0,0,0,0
217442ba-3874,160000,2,3,2,-1,2,2,2,2,-2,0
4f032d9a-e479,50000,2,3,1,0,0,-1,0,0,0,1
af0cc104-95d4,180000,2,2,2,0,0,0,0,0,0,0
0f605b45-86e5,50000,2,3,1,0,0,0,0,2,-1,0
fe2cd732-e625,500000,2,1,2,0,0,0,0,0,0,0
09b0db7f-f4b2,200000,2,1,1,-2,-2,-2,-2,-2,-2,0
926f5486-7fe0,50000,2,2,2,1,3,2,0,0,0,0
be9bc8c3-7dc5,50000,2,3,2,2,2,2,2,2,2,1
8f44c5dc-8702,210000,2,2,2,1,-2,-2,-2,-2,-2,1
b18a9786-a210,60000,2,2,1,1,2,0,0,2,0,0
87bd0795-4fe1,140000,2,1,2,-1,-1,-1,-1,-1,0,1
a389b352-da6f,260000,2,1,1,-2,-2,-2,-2,-1,-1,1
3c54d069-2c5a,300000,2,1,1,-2,-2,-2,-2,-2,-2,0
efad1abb-1875,500000,2,2,1,-2,-2,-2,-2,-2,-2,0
77383bb5-b23a,290000,2,3,1,2,2,2,0,0,0,1
ae807dc7-646b,360000,2,1,2,0,0,0,0,0,0,0
3843276d-de12,20000,2,2,2,0,0,0,0,2,0,0
762c39f0-8269,190000,2,2,2,0,0,0,0,0,0,0
bc1eb93a-27c1,150000,2,1,2,0,0,0,0,0,0,0
c895bbd7-c546,100000,2,1,2,2,0,0,0,0,0,1
026871dd-b91f,310000,2,1,2,0,0,0,0,0,0,0
1a2ec8e2-374d,500000,2,1,2,0,0,0,0,0,0,0
717a762f-4b58,120000,2,2,2,-1,-1,-1,-1,-1,-1,0
bf1cf234-8b1c,200000,2,2,1,0,0,0,0,0,0,0
4254008b-0c6a,180000,2,1,2,0,0,0,0,0,-2,0
afa4a9ed-d7dd,50000,2,2,2,0,0,0,0,0,0,1
69092b57-1a20,210000,2,1,2,0,0,0,0,0,0,0
2734c1a1-e936,230000,2,1,2,2,2,2,2,2,2,1
4b72a948-0861,200000,2,1,2,-2,-2,-2,-2,-2,-2,0
77ecee9f-c010,100000,2,2,2,0,0,0,0,0,0,1
1398af9d-166b,250000,2,2,2,0,0,0,0,0,0,0
716136df-8c64,200000,2,2,1,-1,2,-1,-1,-1,-1,0
4f9bcdd0-d71a,50000,2,2,1,0,0,-2,-2,-1,0,0
81e58562-aecb,170000,2,2,1,1,-1,2,-1,0,0,0
b3bae3a9-e446,70000,2,2,1,0,0,0,0,0,0,0
e99599e1-7cbc,260000,2,1,1,0,0,0,0,0,0,0
8658e7b0-e2ed,60000,2,3,2,0,0,0,0,0,0,0
28057fe1-4225,120000,2,2,2,-2,-2,-2,-2,-2,-2,1
43db23d4-9c0d,100000,2,3,2,0,0,0,0,0,0,0
c80d20db-cd69,500000,2,1,2,0,0,0,0,0,0,0
d9bb5366-d278,230000,2,2,1,2,-1,-1,-1,-1,-1,0
866054f0-9cb7,330000,2,4,1,0,0,0,0,0,0,0
6086fc89-1b08,360000,2,1,1,-2,-2,-2,-2,-2,-2,0
f34a42cd-ce76,180000,2,2,1,1,-2,-2,-2,-2,-2,0
618c2004-48f2,180000,2,3,1,0,0,0,0,0,2,1
7b4a3e07-8b83,140000,2,2,2,0,0,0,0,0,0,0
f3809998-44e7,260000,2,1,1,1,2,2,2,0,0,0
4af3070f-a0da,220000,2,1,1,-2,-2,-2,-2,-2,-2,0
93ec2462-4538,100000,2,3,1,-1,-1,-1,-1,-1,-1,0
140bc3a8-27a4,280000,2,1,1,-1,-1,-1,-1,-1,-2,0
b7d2d52c-992f,100000,2,2,2,-1,-1,-2,-2,-1,-1,0
b7ee3a20-f29b,290000,2,3,1,-1,0,0,-1,-1,0,0
73d8a873-8b7a,290000,2,3,1,0,0,0,0,0,-1,0
201807ec-4048,60000,2,2,1,0,0,0,0,0,0,0
0f2c37e0-47db,80000,2,1,2,0,0,2,2,3,2,1
687f3f59-da6b,180000,2,2,1,0,0,0,0,0,0,0
a035c69b-45cf,200000,2,1,2,-1,-1,-1,-1,-1,-1,0
c6bce5ec-230c,170000,2,1,2,-1,-1,-1,-1,-1,-1,0
aa646678-52cd,780000,2,2,2,-2,-2,-2,-2,-2,-2,0
f3c799ae-7c34,340000,2,1,3,-1,-1,-1,-1,-1,0,0
336582df-fa40,350000,2,1,1,-1,-1,-1,-1,-1,-1,0
d3f484d2-aaa1,360000,2,2,1,0,0,-2,-1,0,0,1
4e354078-639a,130000,2,2,1,-1,0,-1,-1,-1,-1,0
58b54a03-8784,310000,2,2,1,-1,0,0,0,0,0,0
847b6b87-adba,110000,2,2,1,0,0,0,0,0,0,0
f3b029ec-f797,260000,2,2,1,1,-1,-1,-1,-1,-1,0
f46dcc50-e04d,290000,2,1,1,-2,-2,-2,-2,-2,-2,0
7dc6e2b1-6ca4,200000,2,1,1,-1,-1,0,-1,0,0,0
36a18387-e210,130000,2,2,1,0,0,0,2,0,0,1
acde718a-9f26,60000,2,1,2,0,0,0,-1,-1,0,0
7201899c-9be3,20000,2,2,2,0,0,0,0,0,0,0
34c519d3-6936,300000,2,2,1,0,-1,-1,-1,0,0,0
4eae6476-b403,240000,2,2,1,-1,2,-1,-1,-1,-1,1
98358d62-9ddc,60000,2,1,2,-1,-1,-1,-1,0,-1,0
6f8fc6da-c45d,200000,2,3,1,-1,-1,-2,-2,-2,-1,0
8eec5404-56df,500000,2,1,2,0,0,0,0,0,0,0
b52b3ffb-85df,140000,2,2,3,0,0,0,0,0,0,1
4fd2f169-24da,210000,2,2,1,0,0,0,0,0,0,0
